time,hs_300,zz_500,sz_bond,sw_gold,nh_goods,us_spx,hk_hsi
2011/4/22,-0.005266503,-0.004440745,0.00033305,0.015155875,0.003698412,0,0
2011/4/25,-0.015380982,-0.02159696,0.000264653,-0.024277001,-0.006895238,-0.001593936,0
2011/4/26,-0.005744604,-0.016797032,-5.98E-05,-0.044878518,-0.007072928,0.008939515,-0.005438922
2011/4/27,-0.00666321,-0.011549016,0.000110969,-0.012246802,-0.005003319,0.006230365,-0.004782451
2011/4/28,-0.014982201,-0.032701729,6.83E-05,-0.001316912,0.008139353,0.003549158,-0.003656725
2011/4/29,0.009740263,0.016982811,0.001108941,0.011363949,-0.012027521,0.002298016,-0.003569385
2011/5/3,0.005749365,0.017157387,-0.00034961,-0.026245367,0.003189145,-0.005139283,-0.003698103
2011/5/4,-0.02590111,-0.021733816,0.000622392,-0.04309255,-0.009500382,-0.006878878,-0.013547395
2011/5/5,-0.000930754,0.002578514,-0.000102284,-0.002844749,-0.009817685,-0.009111239,-0.002302862
2011/5/6,-0.001511322,0.004703238,0.000315343,-0.021866159,-0.016997043,0.003812661,-0.004414843
2011/5/9,0.002675667,0.00820363,0.000596323,0.014817878,0.009637187,0.004533805,0.007607714
2011/5/10,0.007468465,0.005863039,0.000119222,0.009972416,0.005886476,0.00804162,0
2011/5/11,-0.002583553,0.002196147,0.00018732,-0.004577008,-0.003654889,-0.011173632,-0.001895865
2011/5/12,-0.013921842,-0.013416131,0.000314959,-0.03811554,-0.018849056,0.004883443,-0.009405326
2011/5/13,0.008504479,0.007939336,-0.000689635,0.016836503,0.021738411,-0.008100044,0.008738346
2011/5/16,-0.008872099,-0.000379057,0.000255476,-0.01789706,-0.006780773,-0.006223682,-0.013653377
2011/5/17,0.005007659,-0.005473759,0.000212847,0.015161206,0.002037227,-0.000368636,-0.002596939
2011/5/18,0.007465896,0.006591952,0.000195779,-0.002017986,0.000390056,0.008765217,0.004794375
2011/5/19,-0.005987221,-0.005374381,9.36E-05,-0.001337783,0.004193637,0.002175631,0.006594137
2011/5/20,0.000306621,-0.003429515,0.000314839,0.005696767,0.000425637,-0.007718007,0.001553402
2011/5/23,-0.03210131,-0.038496537,0.001581203,-0.02427029,-0.008218617,-0.011997246,-0.021275716
2011/5/24,0.001072207,-0.001593524,-5.10E-05,0.018387519,0.007833696,-0.000827749,0.000869684
2011/5/25,-0.011927211,-0.01147984,0.001001885,-0.000890562,0.003993482,0.003178158,0.000725625
2011/5/26,-0.004008232,-0.009966911,0.000288493,-0.001349445,0.009567132,0.003945345,0.00672583
2011/5/27,-0.005073652,-0.03200687,0.000101801,-0.027734747,0.002447853,0.004072589,0.009443155
2011/5/30,-0.002974749,-0.019113086,0.000271419,-0.002952123,5.16E-05,0,0.002861625
2011/5/31,0.015799358,0.02258017,-0.000381704,0.020340486,0.00207554,0.010537033,0.021329015
2011/6/1,0.000871501,0.01043437,-0.000585562,-0.003773579,-0.003364157,-0.023048299,-0.002439203
2011/6/2,-0.016265121,-0.013651987,-9.34E-05,0.006908272,-0.001210864,-0.001225504,-0.015895721
2011/6/3,0.01031437,0.01705398,0.000271633,0.004442897,0.011551393,-0.009781564,-0.013171515
2011/6/7,0.005980376,0.009080971,0.000135789,0.021560364,-0.003516101,-0.011775309,-0.003530913
2011/6/8,0.001460191,0.003439856,-0.002200352,-0.0068771,-0.004288867,-0.004195756,-0.009094666
2011/6/9,-0.019046834,-0.023558852,-0.000229659,0.009441548,-0.001905044,0.007350455,-0.002288418
2011/6/10,0.003396454,0.002760321,-0.000723346,-0.00914391,-0.000124297,-0.014078468,-0.008414847
2011/6/13,-0.003918629,-5.86E-05,-6.81E-05,-0.004516743,-0.00449101,0.000668552,0.003904435
2011/6/14,0.014539851,0.016016812,-0.001508045,0.008686825,0.001382386,0.012532883,-0.00053684
2011/6/15,-0.010220551,-0.009124424,-0.003399301,-0.008730726,0.005827133,-0.017585608,-0.006789981
2011/6/16,-0.01548861,-0.021917927,-0.000231025,-0.020477486,-0.008458012,0.001752821,-0.01763872
2011/6/17,-0.00875123,-0.014823986,-0.000111253,-0.012315194,-0.00187686,0.003040402,-0.011815012
2011/6/20,-0.005986091,-0.01360587,0.00534327,-0.004925657,-0.004566944,0.005380701,-0.004423174
2011/6/21,0.011817974,0.013849076,-0.000800525,0.011521857,0.006922811,0.013334153,0.011557294
2011/6/22,-0.000168797,-0.003973149,-0.002396886,-0.008133336,-0.006610053,-0.006489456,0.000429187
2011/6/23,0.016722257,0.018734507,-1.71E-05,0.012761346,-0.002809945,-0.002831981,-0.004623211
2011/6/24,0.023339353,0.023843273,0.003384733,0.017960942,0.001068607,-0.011795039,0.018794077
2011/6/27,0.002975285,0.013001527,0.000918805,0.000340889,-0.016647379,0.009142517,-0.005888687
2011/6/28,0.001725175,0.001375529,-0.000255139,0.014856309,0.001811191,0.01286124,0.00090741
2011/6/29,-0.013759127,-0.013852708,-0.000484943,-0.015175168,0.007946171,0.008248641,-2.72E-05
2011/6/30,0.014533057,0.014913469,0.000153165,0.015124537,0.010151305,0.010068387,0.015156631
2011/7/1,0.001856303,0.005534375,0.00062093,0.008580794,-0.004089112,0.014306847,0
2011/7/4,0.023409435,0.024592255,0.00081598,0.053626926,0.014651289,0,0.016488387
2011/7/5,0.000166547,0.006343582,-0.000203932,0.003853177,-0.001406692,-0.001337043,-0.00098949
2011/7/6,-0.002818379,0.002416949,-2.55E-05,0.00235826,0.004168604,0.001001083,-0.010180026
2011/7/7,-0.003871683,0.000112367,-0.000280482,0.000559524,0.001867771,0.010399583,0.000560739
2011/7/8,0.002416091,-0.001016593,0.000271984,-0.002836539,0.004850682,-0.006985516,0.008672821
2011/7/11,0.001293073,0.008959007,-0.000935255,0.005849684,-0.003431415,-0.018256123,-0.016826188
2011/7/12,-0.018250097,-0.014333539,0.000153102,-0.014910396,-0.004542515,-0.004443388,-0.031089254
2011/7/13,0.016012279,0.019736032,-6.80E-05,0.039030269,0.01664527,0.00310106,0.012100159
2011/7/14,0.003053044,0.008408582,-0.000348789,0.032637666,-0.000392795,-0.006738801,0.000607289
2011/7/15,0.0042097,0.006121175,-0.00050213,-0.002787435,-0.002197201,0.005539041,-0.002958767
2011/7/18,-0.002012001,-0.000159938,-0.001405601,0.005539944,0.00093269,-0.008163062,-0.003233968
2011/7/19,-0.008837695,-0.010587466,-0.004117412,0.012157348,0.008172189,0.016177119,0.004468384
2011/7/20,-0.001150211,0.001104329,-0.002425407,-0.031937942,-0.001201745,-0.000671047,0.004613947
2011/7/21,-0.010544578,-0.013426136,-0.002784033,-0.020742851,-0.000287514,0.013455201,-0.000745607
2011/7/22,0.00288749,0.003453198,0.002011468,-0.002301812,0.002534887,0.000907461,0.020594402
2011/7/25,-0.033035302,-0.039774675,-7.73E-05,-0.005375111,-0.00515534,-0.005659021,-0.006773225
2011/7/26,0.003187662,0.004248256,-0.000146007,0.009421709,0.009701816,-0.004113336,0.012428008
2011/7/27,0.007456267,0.016483475,0.000875724,0.019310353,0.003923157,-0.02051778,-0.001347261
2011/7/28,-0.006370136,-0.0062784,0.00025742,-0.016654252,-0.004957465,-0.00323923,0.001287894
2011/7/29,-0.002997778,-0.011296021,0.000274508,-0.021762871,-0.004817706,-0.006471416,-0.005798156
2011/8/1,0.001896535,0.003481591,6.86E-05,0.000996905,0.010369089,-0.004140793,0.009893743
2011/8/2,-0.007191681,-0.007277851,7.72E-05,0.007358177,-0.006450485,-0.025888994,-0.010731429
2011/8/3,-0.000511905,0.003116085,-0.006409589,0.027993397,0.000516125,0.005003212,-0.019307046
2011/8/4,0.001838998,0.00522978,0.000500479,-0.003432816,-0.006275271,-0.049001637,-0.004921899
2011/8/5,-0.021474004,-0.019636307,0.003745629,-0.012136721,-0.027971668,-0.000575132,-0.043835209
2011/8/8,-0.036382255,-0.051361663,0.001417094,0.05025682,-0.0053805,-0.06895833,-0.021989601
2011/8/9,0.001535384,-0.003160084,0.001389377,-0.014944864,-0.01368229,0.046317381,-0.058270275
2011/8/10,0.009224032,0.014165918,-0.000179996,0.009147492,0.010236631,-0.045156781,0.023162344
2011/8/11,0.015042866,0.017139605,0.002841859,-0.001780471,0.0077429,0.045250591,-0.009575274
2011/8/12,0.002939945,0.011493517,-0.001111814,-0.014150696,0.000184339,0.005247838,0.001268388
2011/8/15,0.014678731,0.014504741,0.000342228,-0.010699819,0.006073942,0.021550786,0.032103471
2011/8/16,-0.006982102,-0.008434499,-0.000299443,0.019699214,-0.009642412,-0.009786291,-0.002372989
2011/8/17,-0.004000286,-0.004385201,-7.70E-05,-0.014192151,0.007982978,0.000946934,0.0037999
2011/8/18,-0.018097202,-0.017293745,-0.000265317,-0.008429932,-0.003287318,-0.045618608,-0.013534903
2011/8/19,-0.009425942,-0.009303983,0.000735867,0.016979753,-0.004008671,-0.015122761,-0.0312765
2011/8/22,-0.010698253,-0.007092181,0.00044468,0.0053525,-0.002780988,0.000258082,0.004471963
2011/8/23,0.015437928,0.016130355,-0.000282178,-0.014993217,0.007892484,0.033710222,0.019748421
2011/8/24,-0.003902318,-0.001566982,1.71E-05,-0.02896152,-0.001175033,0.013034651,-0.02077939
2011/8/25,0.032842789,0.020606779,-0.000265144,-0.005454726,-0.002468059,-0.015687972,0.014569116
2011/8/26,-0.000903006,0.002265488,-0.001446701,0.001361008,0.000511893,0.015008394,-0.008623338
2011/8/29,-0.016825837,-0.008927422,-0.006066353,-0.010608833,0.00587772,0.027887583,0.014309211
2011/8/30,-0.003887582,-0.008596004,-0.00126775,-0.00457512,0.006399984,0.002344202,0.016924092
2011/8/31,0.001770585,-0.004770865,0.000491767,-4.05E-05,0.003481289,0.004909933,0.016234424
2011/9/1,-0.004309223,-0.008037791,0.001551363,-0.012355936,-0.004318022,-0.011942485,0.002455243
2011/9/2,-0.010883003,-0.011462765,0.001695127,-0.015445185,-0.001671045,-0.025606956,-0.018257177
2011/9/5,-0.021644883,-0.024912724,0.001692259,0.003550825,-0.007950463,0,-0.029955558
2011/9/6,-0.007504535,-0.007855327,0.000986544,0.01626867,-0.001368572,-0.007464093,0.004785538
2011/9/7,0.020278054,0.023840817,-0.000385923,-0.00884144,0.009927964,0.028243821,0.016977909
2011/9/8,-0.008305085,-0.010787687,-0.001528002,-0.005492219,-0.001898851,-0.010668915,-0.006765653
2011/9/9,-0.001819437,-0.006217892,0.0014508,-0.00769499,0.001972812,-0.027068525,-0.002322306
2011/9/13,-0.011263095,-0.01654234,0.001294499,-0.037347188,-0.009149339,0.016020282,-0.042996383
2011/9/14,0.004703504,0.011422908,-0.000574173,-0.000610254,-0.011709378,0.013389711,0.000782646
2011/9/15,-0.001485493,0.000799988,-0.000926228,-0.001776087,0.000785632,0.017041104,0.00711857
2011/9/16,0.001807054,-0.000162271,-0.000652305,-6.93E-05,0.002636477,0.005690455,0.014173768
2011/9/19,-0.020216614,-0.019872218,-3.43E-05,-0.017027976,-0.024909223,-0.009850912,-0.028008834
2011/9/20,0.003939202,0.00482054,0.000283299,-0.012853115,-2.32E-05,-0.001662386,0.005106417
2011/9/21,0.029728664,0.029251832,-0.000180272,0.023752885,0.003403079,-0.029831032,-0.010075941
2011/9/22,-0.031275302,-0.029264115,0.001758412,-0.032440504,-0.025205039,-0.0324025,-0.049673595
2011/9/23,-0.006053986,-0.00823872,0.004693941,-0.027909874,-0.030294521,0.006063593,-0.013666018
2011/9/26,-0.022180681,-0.016234584,0.003899105,-0.058632405,-0.034814823,0.023068111,-0.014883689
2011/9/27,0.010272919,0.00413959,-0.0024671,0.009086992,0.023868209,0.010631619,0.040679979
2011/9/28,-0.010398936,-0.016968402,0.000306592,-0.006642528,-0.007956306,-0.020908243,-0.006612347
2011/9/29,-0.008619392,-0.032711488,0.001761081,-0.04039509,-0.023410145,0.008081516,0
2011/9/30,-0.002643953,-0.003683287,0.002640058,0.015365504,0.023413374,-0.025291292,-0.023518455
2011/10/10,-0.009446141,-0.006307661,0.007752435,-0.000906034,-0.007884601,0.05458065,0.006721744
2011/10/11,-0.00199175,-0.003829818,-0.000218743,0.001065554,-0.000561455,0.000543835,0.024017789
2011/10/12,0.035704553,0.034173783,-0.000841765,0.025485218,0.011137801,0.00974708,0.010302509
2011/10/13,0.006723897,0.012876116,-0.002580211,0.014689276,-0.004906122,-0.002978131,0.023100598
2011/10/14,-0.003317672,-0.004171761,0.002487574,-0.00767808,0.009295777,0.017231013,-0.013742715
2011/10/17,0.00495008,0.002988609,-0.000842552,-0.002827455,-0.006062424,-0.019559961,0.0199173
2011/10/18,-0.028425464,-0.030506503,0.002315313,-0.041381379,-0.024192103,0.020213033,-0.043174244
2011/10/19,-0.003527535,-0.005912429,-0.000529944,-0.008912263,-0.002164224,-0.012729819,0.012794219
2011/10/20,-0.024512882,-0.029944415,0.000740161,-0.0431564,-0.032615429,0.004543832,-0.01797233
2011/10/21,-0.005033412,-0.018557596,-0.000723333,-0.024825884,0.006664243,0.01863408,0.002367199
2011/10/24,0.027060901,0.017566856,-0.000109387,0.018714895,0.030152817,0.012790853,0.040557182
2011/10/25,0.018745308,0.028027323,-0.001819254,0.027965754,0.006349509,-0.020248433,0.010407084
2011/10/26,0.009940054,0.01071837,0.000412992,0.048792725,0.003628831,0.01048147,0.005171074
2011/10/27,0.002194711,0.001184041,-0.000303406,-0.012976328,0.008413712,0.033716618,0.032109901
2011/10/28,0.019208286,0.022830268,0.001053097,0.019924847,0.006801519,0.000389154,0.016648944
2011/10/31,-0.005073726,0.005154582,0.001842357,-0.009571191,-0.012771356,-0.025048682,-0.007740966
2011/11/1,0.00082591,0.000117262,0.002442824,-0.007016782,-0.006003829,-0.028340045,-0.025229433
2011/11/2,0.016491781,0.018073948,0.000335317,0.010331245,0.009713306,0.015976368,0.018604929
2011/11/3,0.000696595,0.006079771,9.22E-05,0.014425193,-0.014745165,0.018607608,-0.025206966
2011/11/4,0.007060608,0.008145148,0.000318418,0.023865113,0.02245367,-0.006299785,0.030719343
2011/11/7,-0.009999367,-0.003968767,0.00029319,0.00976961,-0.011482746,0.006275996,-0.008345047
2011/11/8,-0.00312521,-0.014001635,0.002158581,-0.003756329,-0.000663424,0.011667272,2.95E-05
2011/11/9,0.008739756,0.016728566,0.003429075,0.002414536,0.000916904,-0.037385293,0.016928369
2011/11/10,-0.019103017,-0.015050146,0.00458705,-0.025246741,-0.028677638,0.008579154,-0.053916869
2011/11/11,-0.001700222,-0.000548082,-0.000887514,-0.002502041,0.009600447,0.019301269,0.009095873
2011/11/14,0.020272872,0.023700069,0.000423119,0.029337849,0.022142654,-0.009596079,0.019201348
2011/11/15,-0.002007326,0.007925588,-0.00278259,-0.004319072,-0.005551086,0.004805575,-0.008222069
2011/11/16,-0.027542575,-0.025201708,-0.000274525,-0.024678972,-0.008221432,-0.016755779,-0.020232832
2011/11/17,-0.003037811,-0.002151605,0.000241254,-0.006443221,0.007983274,-0.016942648,-0.00759327
2011/11/18,-0.021077699,-0.028916842,0.000249511,-0.030998986,-0.010047382,-0.000394773,-0.017489128
2011/11/21,0.001223884,0.000851966,-0.00037429,-0.006505634,-0.008292425,-0.018824535,-0.01445565
2011/11/22,-8.12E-05,-0.002197219,0.000382606,-0.000283073,-0.003046747,-0.004149488,0.001411283
2011/11/23,-0.009806209,-0.003856662,0.002972683,-0.0073894,-0.008292754,-0.022342971,-0.021440615
2011/11/24,0.001896026,-0.001884243,0.000273574,-0.010210204,-0.000945586,0,0.003948102
2011/11/25,-0.007343476,-0.00609614,0.000306646,0.00210047,-0.008469189,-0.002689124,-0.013789574
2011/11/28,0.00130189,0.001007327,0.000198855,0.004920594,0.014107275,0.028821076,0.019499998
2011/11/29,0.013604513,0.01654564,-0.000654713,0.021162267,0.004820355,0.002211297,0.012034638
2011/11/30,-0.033939901,-0.041201844,0.001019178,-0.035407899,-0.008911021,0.042403421,-0.014724832
2011/12/1,0.024326913,0.019976663,0.007754727,0.03641804,0.028377808,-0.001910466,0.054778003
2011/12/2,-0.010232491,-0.020736387,0.002921267,-0.000779541,-0.00118073,-0.000241074,0.002004593
2011/12/5,-0.014147962,-0.033245716,0.000745361,-0.022930733,0.001928998,0.010234522,0.007289394
2011/12/6,-0.002002491,-0.000114572,-0.00102399,-0.028664405,-0.002561914,0.001105126,-0.012458086
2011/12/7,0.0047128,0.002785809,0.000622711,0.001511478,0.006786702,0.00201629,0.015627769
2011/12/8,-0.001277203,-0.000544163,0.000253889,-0.004324584,-0.004357313,-0.021368471,-0.006924438
2011/12/9,-0.008567284,-0.009844277,0.000270198,-0.014576005,-0.005709848,0.01674244,-0.027676168
2011/12/12,-0.010346693,-0.013120095,-0.000245632,-0.015737189,-0.007686388,-0.01502641,-0.000568862
2011/12/13,-0.022763565,-0.035376159,-0.001360255,-0.041046208,-0.005922263,-0.008723961,-0.00694115
2011/12/14,-0.010145731,-0.019360518,0.000311547,-0.020622624,-0.001740674,-0.011413223,-0.005040009
2011/12/15,-0.023930561,-0.027811157,0.00010656,-0.066770023,-0.014233793,0.003237809,-0.018009204
2011/12/16,0.020859715,0.028903018,0.000655501,0.021823486,0.013623067,0.003210961,0.014240622
2011/12/19,-0.002396464,0.002224115,0.001137913,-0.016031628,-0.003929349,-0.01180215,-0.011837654
2011/12/20,-0.003080977,-0.00303151,-0.000114551,-0.001150338,0.000796554,0.029389236,0.000552691
2011/12/21,-0.016100239,-0.02425088,7.36E-05,-0.010142584,0.004299415,0.001947671,0.01842687
2011/12/22,0.000951619,-0.013153684,-0.000253677,-0.017154654,0.002942291,0.008231554,-0.002077475
2011/12/23,0.00758392,0.008653688,-0.000229183,0.00930477,0.007121555,0.008994516,0.01356182
2011/12/26,-0.009992711,-0.005823873,0.000237367,-0.006425147,-0.007303807,0,0
2011/12/27,-0.013216628,-0.025696813,0.000695407,-0.014121594,-0.00064453,7.90E-05,0
2011/12/28,0.001254292,-0.005208401,0.00020444,4.64E-06,0.003653282,-0.012556476,-0.005949219
2011/12/29,0.001486376,-6.80E-05,9.81E-05,-0.012837071,-0.007884839,0.010650169,-0.006541798
2011/12/30,0.014765241,0.018410902,0.002865647,0.017238234,0.004336992,-0.004300536,0.001980327
2012/1/4,-0.020234968,-0.023082275,0.000163038,-0.009197521,0.001807296,0.015543332,0.015764944
2012/1/5,-0.009778144,-0.037621633,-0.001827543,-0.010857826,0.009585973,0.002939385,0.004587027
2012/1/6,0.00622557,0.004277249,0.002536447,0.01187448,-0.000251915,-0.002540185,-0.011781521
2012/1/9,0.033472169,0.0397986,0.000276907,0.041414188,-0.000815216,0.002259128,0.014558126
2012/1/10,0.032719,0.040408377,-0.000171022,0.053138644,0.007495037,0.008846519,0.007317698
2012/1/11,-0.004808981,0.000403758,0.00025245,0.00281599,0.004939561,0.00030953,0.007739799
2012/1/12,-0.000159726,-0.000277921,0.000618641,0.008135494,0.001869162,0.002333868,-0.002957595
2012/1/13,-0.016931578,-0.034082113,-0.000292993,-0.01824527,-0.002013157,-0.004960178,0.00569404
2012/1/16,-0.02054299,-0.032416038,-0.000928377,-0.035488669,-0.00103983,0,-0.010059583
2012/1/17,0.047843506,0.054188901,0.000407289,0.095177861,0.013945246,0.003546597,0.031863503
2012/1/18,-0.015733952,-0.020490017,-0.000162896,-0.00903979,-0.000619884,0.011046693,0.003010075
2012/1/19,0.018878234,0.010113756,0.000610722,0.062725437,0.006154268,0.004926532,0.012921242
2012/1/20,0.014373886,0.013615605,0.000748643,-0.008971174,0.009917416,0.000669232,0.008359905
2012/1/30,-0.017469808,-0.007019992,0.000666797,0.014818382,-0.002085121,-0.001803386,0.002485178
2012/1/31,0.00143757,0.000633074,-0.000138202,-0.005917023,0.0026784,-0.00045707,0.011347835
2012/2/1,-0.01441438,-0.008614951,-0.002849585,-0.031588272,-0.005148174,0.008860289,-0.002805237
2012/2/2,0.023293545,0.018779856,-2.45E-05,0.026623942,0.00458987,0.001094493,0.019774305
2012/2/3,0.007953045,0.016360174,0.000317935,0.01750222,0.003291398,0.014499737,0.000844892
2012/2/6,-0.00070573,0.008639652,-0.00167233,-0.008644535,0.009486763,-0.000423913,-0.002268797
2012/2/7,-0.018688743,-0.016417862,0.000506073,-0.018634135,-0.006772825,0.002021269,-0.000519209
2012/2/8,0.02819253,0.026075377,-0.000742872,0.049339003,0.013696219,0.002157946,0.01530653
2012/2/9,0.000393478,0.007035376,-0.001389264,-0.007099416,-0.006187372,0.001473032,-0.000402108
2012/2/10,0.001735385,0.005283945,0.000629494,-0.005468656,-0.003834466,-0.00691017,-0.010822267
2012/2/13,-0.000648689,0.00903132,0.002179726,0.003744355,-0.000154926,0.00677702,0.004969382
2012/2/14,-0.003907337,0.00134857,-0.000326248,-0.009830102,-0.004516748,-0.000939951,0.001455799
2012/2/15,0.010844566,0.01507158,-0.001559305,0.013502559,-0.00083893,-0.005397733,0.021162929
2012/2/16,-0.005322014,-0.000264697,-0.000204278,-0.011414585,-0.012548553,0.010965323,-0.004124998
2012/2/17,0.000398962,-0.003331046,-0.000196146,0.001695375,0.005125016,0.002346219,0.010023255
2012/2/20,0.001425817,0.002563672,0.001347726,0.013162062,0.002799279,0,-0.003114429
2012/2/21,0.008523008,0.012191299,4.90E-05,0.003410229,0.008300392,0.000719678,0.002514015
2012/2/22,0.013575201,0.019351648,-0.000400024,0.011871053,0.002785903,-0.003345751,0.003279728
2012/2/23,0.003374504,0.003216288,0.000155131,0.015939853,-0.000461065,0.004262957,-0.007840196
2012/2/24,0.015896349,0.015001395,0.000138781,0.004298323,-0.002464511,0.00167082,0.001209222
2012/2/27,0.003225888,0.001994642,-0.000800294,0.00156954,0.005814632,0.00135366,-0.008868152
2012/2/28,0.002214688,-0.00499235,0.00019605,-0.008686398,0.006363291,0.003350649,0.016401301
2012/2/29,-0.010693742,-0.013286364,0.000547102,0.016437461,0.00145835,-0.004748243,0.005149286
2012/3/1,-0.000302991,0.005269705,-0.000253099,-0.024191143,-0.008300161,0.006139221,-0.01356572
2012/3/2,0.017537266,0.020970693,-0.000751511,0.006836303,0.007668088,-0.003251063,0.008116417
2012/3/5,-0.006452273,0.001043358,0.000204271,-0.007687362,-0.003308154,-0.003877165,-0.013867458
2012/3/6,-0.015764131,-0.00999934,8.99E-05,-0.027834012,-0.005502021,-0.015489527,-0.021823684
2012/3/7,-0.006909217,-0.007440823,0.000824756,-0.020233488,-0.008680287,0.006876907,-0.008614711
2012/3/8,0.01251678,0.015714253,0.000138753,0.01682742,0.002236397,0.009770028,0.013145376
2012/3/9,0.010758783,0.014733638,0.000187695,0.014230379,0.013249792,0.003624702,0.008825227
2012/3/12,-0.003722716,0.005962272,0.00209489,-0.002404984,-0.000770795,0.000160469,0.002282322
2012/3/13,0.009997694,0.010009871,-0.000114006,0.003307352,0.005333313,0.017969143,0.009677553
2012/3/14,-0.028743722,-0.045988805,-0.000513186,-0.029693359,-0.004930248,-0.001197034,-0.001491761
2012/3/15,-0.007536661,-0.012205723,-0.000749888,-0.027241047,-0.000306357,0.005949504,0.002139639
2012/3/16,0.014580223,0.026113795,0.000456521,0.015334877,0.000692414,0.001118724,-0.001672316
2012/3/19,0.002471862,0.011312418,0.000391137,0.018340278,-0.001927397,0.003966003,-0.009547327
2012/3/20,-0.017478004,-0.022021011,-8.96E-05,-0.020043662,-0.00387044,-0.003005043,-0.010811101
2012/3/21,0.001294604,0.003667042,-8.96E-05,0.019281774,0.001418119,-0.001872946,-0.001514438
2012/3/22,-0.001564718,-0.004707547,0.000317744,0.001516937,-0.003925874,-0.007232645,0.002151914
2012/3/23,-0.011995035,-0.019497099,0.001367588,-0.028679082,0.003959643,0.003104068,-0.01119848
2012/3/26,0.000979567,-0.00104956,0.000138283,-0.001900462,0.001857796,0.013790283,2.90E-06
2012/3/27,-0.003252864,-0.003662449,-7.32E-05,0.016224093,0.003996545,-0.002820757,0.018125536
2012/3/28,-0.028772348,-0.045611061,0.001357509,-0.02810028,-0.005019685,-0.004953773,-0.007702448
2012/3/29,-0.012923262,-0.018597328,0.00025179,-0.029534041,-0.005907298,-0.001609217,-0.013304511
2012/3/30,0.00480889,-0.002585584,0.000909165,-0.011365988,-0.000486308,0.003691655,-0.00261436
2012/4/5,0.023324784,0.033015755,-0.000324607,0.015607536,0.008315371,-0.007404142,0.001818775
2012/4/6,0.002781035,0.006344742,0.000438194,0.002289125,0.005842906,0,0
2012/4/9,-0.009844194,-0.011635434,0.000267691,0.004147458,-0.001459831,-0.011423434,0
2012/4/10,0.009827526,0.011638529,0.000170311,0.007765747,0.001054419,-0.017229035,-0.011563713
2012/4/11,9.84E-05,0.003493572,0.000364856,0.017267856,-0.011033279,0.007421293,-0.010646345
2012/4/12,0.019802347,0.020517495,-2.43E-05,0.006636282,0.003634691,0.013685325,0.00922464
2012/4/13,0.003889818,0.009465263,-0.000137822,0.004757929,-0.001309135,-0.012553513,0.018218146
2012/4/16,-0.002487149,0.002840295,0.000235097,-0.008918244,-0.009204955,-0.000503681,-0.004376493
2012/4/17,-0.012573058,-0.01473984,0.000153999,-0.003859213,-0.001173177,0.015367919,-0.002347659
2012/4/18,0.022570915,0.022453641,-0.000324236,0.013789405,0.007863996,-0.004063523,0.010566327
2012/4/19,-0.00148269,-0.002511214,2.43E-05,0.000866204,-0.001306189,-0.005952097,0.010258675
2012/4/20,0.011787852,0.00850958,0.000243181,0.004546775,9.98E-05,0.001168593,0.000744186
2012/4/23,-0.007950162,-0.012060288,0.000291739,-0.008352896,-0.002895348,-0.008443049,-0.01855462
2012/4/24,-0.000449826,-0.006844035,0.000283553,-0.005755879,-0.003295261,0.003672998,0.002555353
2012/4/25,0.008076733,0.014221993,0,0.033163297,0.000643107,0.013552364,-0.001494067
2012/4/26,0.002091118,-0.005090496,0.000186291,-0.002878792,0.004379962,0.006657924,0.007884062
2012/4/27,-0.002027525,-0.009610829,0.000226743,-0.003994907,-0.000213197,0.00241141,-0.003285591
2012/5/2,0.021595507,0.01452599,0.000331923,0.028748011,-4.08E-05,-0.000748484,0.026999159
2012/5/3,0.002988279,0.004175219,4.05E-05,-0.008876851,-0.00718315,-0.007688271,-0.002798495
2012/5/4,0.009010311,0.006457198,-7.28E-05,0.003063737,0.002914833,-0.016279016,-0.007725464
2012/5/7,0.000698977,0.007040609,0.000356099,0.013128291,-0.009494622,0.000350534,-0.026398218
2012/5/8,-0.003192252,-0.000286468,-0.000186127,-0.00875426,-0.000444447,-0.004287864,-0.002530388
2012/5/9,-0.019231283,-0.017598777,0.000356039,-0.029413355,-0.007869282,-0.006724817,-0.007551599
2012/5/10,-0.000112894,0.003668075,0.001342098,-0.000348433,0.00279739,0.002514222,-0.005096919
2012/5/11,-0.007667774,-0.004229098,0.002324194,-0.015834702,-0.014981903,-0.003393109,-0.01306998
2012/5/14,-0.008142149,-0.001424285,0.002198166,-0.01967302,-0.013088383,-0.011175044,-0.011566472
2012/5/15,0.000703242,-0.001136465,0.008465566,-0.00593106,-0.002502452,-0.005762452,0.008038025
2012/5/16,-0.016459088,-0.012373167,0.001530076,-0.002867899,-0.015523967,-0.004413555,-0.032412181
2012/5/17,0.015146989,0.014611153,-0.003190304,0.017115148,0.012049766,-0.015165749,-0.003062864
2012/5/18,-0.015407642,-0.01582873,0.003238081,0.001409348,-0.006109293,-0.00741519,-0.013057163
2012/5/21,0.005136407,-0.00063261,-0.000932067,0.006763614,0.010161718,0.015908669,-0.001559374
2012/5/22,0.015454147,0.015618,5.58E-05,0.002180207,-0.003577266,0.000486208,0.006155208
2012/5/23,-0.004063773,-0.000575743,0.000493996,-0.018156637,-0.01451785,0.001692285,-0.01337536
2012/5/24,-0.008291861,-0.008346048,0.004046352,-0.003983109,0.002903122,0.001379028,-0.006396909
2012/5/25,-0.008574141,-0.011643357,0.003619075,-0.001484617,1.18E-05,-0.002167899,0.002515263
