time,hs_300,zz_500,sz_bond,sw_gold,nh_goods,us_spx,hk_hsi
2017/8/7,3726.7948,6303.4209,147.0096,7120.43,1398.28,2480.91,27690.36
2017/8/8,3732.2129,6303.716,146.9863,7208.56,1404.43,2474.92,27854.91
2017/8/9,3731.044,6340.022,146.835,7378.11,1428.77,2474.02,27757.09
2017/8/10,3715.9208,6289.2174,146.8345,7433.67,1427.58,2438.21,27444
2017/8/11,3647.3503,6161.1903,146.9531,7263.12,1402.52,2441.32,26883.51
2017/8/14,3694.6831,6292.6418,147.0692,7194.52,1396.64,2465.84,27250.23
2017/8/15,3706.0566,6314.7608,147.1162,7080.48,1395.04,2464.61,27174.96
2017/8/16,3701.4207,6318.7986,147.1053,6982.07,1390.19,2468.11,27409.07
2017/8/17,3721.277,6366.034,147.0531,7161.6,1428.29,2430.01,27344.22
2017/8/18,3724.6748,6347.7557,147.151,7114.75,1440.99,2425.55,27047.57
2017/8/21,3740.9941,6403.7803,147.0718,7149.9,1455.06,2428.37,27154.68
2017/8/22,3752.298,6375.9814,147.0258,7132.76,1467.67,2452.51,27401.67
2017/8/23,3756.0884,6322.7819,147.081,7002.56,1448.54,2444.04,27401.67
2017/8/24,3734.6458,6278.59,147.054,6919.05,1458.11,2438.97,27518.6
2017/8/25,3795.7544,6346.5305,147.0481,7004.69,1472.5,2443.05,27848.16
2017/8/28,3842.7119,6424.5841,146.9801,7134.79,1469.44,2444.24,27863.29
2017/8/29,3834.5376,6408.1567,147.0009,7187.83,1455.64,2446.3,27765.01
2017/8/30,3834.3005,6453.4636,146.9881,7142.87,1451.47,2457.59,28094.61
2017/8/31,3822.0928,6470.4259,147.0684,7126.1,1458.05,2471.65,27970.3
2017/9/1,3830.5383,6526.5046,147.0776,7378.73,1472.79,2476.55,27953.16
2017/9/4,3845.6163,6564.6804,147.0588,7671.14,1473.43,2476.55,27740.26
2017/9/5,3857.0464,6571.8591,147.0683,7570.96,1482.63,2457.85,27741.35
2017/9/6,3849.4499,6607.1176,147.0837,7646.42,1472.84,2465.54,27613.76
2017/9/7,3829.8713,6558.5963,147.1621,7444.47,1463.26,2465.1,27522.92
2017/9/8,3825.9895,6574.1826,147.4011,7597.09,1447.17,2461.43,27668.47
2017/9/11,3825.6453,6649.6276,147.5149,7453.16,1447.08,2488.11,27955.13
2017/9/12,3837.9341,6644.0118,147.5103,7393.59,1459.91,2496.48,27972.24
2017/9/13,3842.6061,6684.3798,147.466,7335.36,1442.8,2498.37,27894.08
2017/9/14,3829.9554,6672.1849,147.4559,7282.22,1424.9,2495.62,27777.2
2017/9/15,3831.2965,6622.0438,147.5345,7238.64,1410.68,2500.23,27807.59
2017/9/18,3843.1428,6669.4548,147.5876,7182.13,1403.05,2503.87,28159.77
2017/9/19,3832.1161,6636.0201,147.5145,7167.72,1391.58,2506.65,28051.41
2017/9/20,3842.4353,6692.4724,147.497,7263.99,1398.29,2508.24,28127.8
2017/9/21,3837.8176,6612.0456,147.5177,7037.16,1366.83,2500.6,28110.33
2017/9/22,3837.7304,6572.0096,147.528,7047.55,1357.15,2502.22,27880.53
2017/9/25,3817.7915,6489.8441,147.7283,7008.6,1361.33,2496.66,27500.34
2017/9/26,3820.7816,6520.7175,147.7141,7047.39,1363.33,2496.84,27513.01
2017/9/27,3821.2,6583.1401,147.6089,7007.77,1366.96,2507.04,27642.43
2017/9/28,3822.5386,6567.7915,147.5573,6933.28,1333.69,2510.06,27421.6
2017/9/29,3836.5013,6603.2587,147.7041,6985.81,1347.75,2519.36,27554.3
2017/10/9,3882.2076,6678.371,147.7947,7031.45,1342.73,2544.73,28326.59
2017/10/10,3889.8637,6705.4812,147.7468,7029.23,1330.48,2550.64,28490.83
2017/10/11,3902.6868,6666.4696,147.7357,6966.54,1327.88,2555.24,28389.57
2017/10/12,3912.9536,6659.0957,147.6767,6989.73,1346.35,2550.93,28459.03
2017/10/13,3921.0017,6709.8164,147.661,6996.53,1373.53,2553.17,28476.43
2017/10/16,3913.4462,6619.2056,147.5228,7007.2,1384.11,2557.64,28692.8
2017/10/17,3913.0688,6612.9428,147.3376,6858.35,1370.72,2559.36,28697.49
2017/10/18,3944.1626,6563.4369,147.1947,6867.74,1366.82,2561.26,28711.76
2017/10/19,3931.2495,6501.3999,147.2169,6801.01,1343.94,2562.1,28159.09
2017/10/20,3926.852,6571.424,147.3558,6819.95,1375.84,2575.21,28487.24
2017/10/23,3930.7981,6612.7637,147.3946,6771.38,1356.57,2564.98,28305.88
2017/10/24,3959.3953,6603.0042,147.3631,6847.43,1360.12,2569.13,28154.97
2017/10/25,3976.949,6647.892,147.296,6863.96,1360.24,2557.15,28302.89
2017/10/26,3993.5752,6671.9288,147.2497,6824.91,1357.34,2560.4,28202.38
2017/10/27,4021.9676,6630.8067,147.0732,6648.23,1337.63,2581.07,28438.85
2017/10/30,4009.7218,6511.7616,146.7595,6521.05,1333.74,2572.83,28336.19
2017/10/31,4006.7179,6560.2054,146.6423,6544.12,1334.1,2575.26,28245.54
2017/11/1,3996.6221,6552.9545,146.7649,6551.7,1339.93,2579.36,28594.06
2017/11/2,3997.1343,6484.9258,146.7404,6562.54,1357.76,2579.85,28518.64
2017/11/3,3992.6979,6426.9799,146.5926,6526.54,1356.34,2587.84,28603.61
2017/11/6,4020.8896,6511.0958,146.6024,6489.21,1380.85,2591.13,28596.8
2017/11/7,4054.2465,6551.9363,146.5709,6536.34,1384.74,2590.64,28994.34
2017/11/8,4048.0057,6561.6897,146.5088,6538.73,1380.6,2594.38,28907.6
2017/11/9,4075.8998,6611.3517,146.6126,6557.82,1382.18,2584.62,29136.57
2017/11/10,4111.9112,6641.2164,146.6113,6522.16,1382.52,2582.3,29120.92
2017/11/13,4128.0733,6671.2054,146.6033,6448.91,1389.26,2584.84,29182.18
2017/11/14,4099.351,6614.5136,146.4785,6449.67,1393.34,2578.87,29152.12
2017/11/15,4073.6696,6537.6563,146.6062,6551.11,1364.59,2564.62,28851.69
2017/11/16,4105.0122,6558.3085,146.6787,6477.78,1367.49,2585.64,29018.76
2017/11/17,4120.8508,6361.9415,146.753,6483.83,1369.94,2578.85,29199.04
2017/11/20,4143.8334,6433.1702,146.7786,6478.79,1386.25,2582.14,29260.31
2017/11/21,4217.7015,6456.352,146.7378,6444.56,1391.28,2599.03,29818.07
2017/11/22,4227.5666,6439.4419,146.6481,6510.85,1404.08,2597.08,30003.49
2017/11/23,4102.3966,6274.5116,146.5994,6523.04,1406.81,2597.08,29707.94
2017/11/24,4104.2034,6278.0287,146.6962,6530.87,1417.89,2602.42,29866.32
2017/11/27,4049.9475,6194.5522,146.7811,6530.53,1403.99,2601.42,29686.19
2017/11/28,4055.8235,6299.3122,146.8129,6547.77,1404.53,2627.04,29680.85
2017/11/29,4053.7529,6318.3684,147.0023,6654.16,1408.99,2626.07,29623.83
2017/11/30,4006.0993,6263.421,147.035,6554.18,1410.97,2647.58,29177.35
2017/12/1,3998.1365,6316.4072,147.078,6551.7,1421.24,2642.22,29074.24
2017/12/4,4018.8571,6279.6206,147.258,6525.97,1441.41,2639.44,29138.28
2017/12/5,4040.1704,6132.912,147.3683,6537.59,1426.72,2629.57,28842.8
2017/12/6,4015.8211,6172.8031,147.3642,6442.21,1413.02,2629.27,28224.8
2017/12/7,3971.0569,6135.4702,147.3251,6542.41,1376.99,2636.98,28303.19
2017/12/8,4003.3792,6203.1433,147.2539,6501.04,1390.7,2651.5,28639.85
2017/12/11,4069.4997,6286.1656,147.1352,6513.75,1387.4,2659.99,28965.29
2017/12/12,4016.0163,6233.2115,147.0419,6486.27,1394.56,2664.11,28793.88
2017/12/13,4050.0927,6277.441,147.0391,6537.42,1389.82,2662.85,29222.1
2017/12/14,4026.1516,6284.0807,147.0876,6625.52,1377.46,2652.01,29166.38
2017/12/15,3980.8558,6235.7608,147.2864,6720.42,1388.64,2675.81,28848.11
2017/12/18,3985.2914,6199.9889,147.3966,6716.73,1415.36,2690.16,29050.41
2017/12/19,4035.3294,6251.2416,147.5094,6691.98,1409.5,2681.47,29253.66
2017/12/20,4030.4898,6199.3628,147.4791,6632.05,1409.32,2679.25,29234.09
2017/12/21,4067.8485,6238.4987,147.4525,6648.71,1410.3,2684.57,29367.06
2017/12/22,4054.5984,6242.8847,147.6546,6707.4,1417.31,2683.34,29578.01
2017/12/25,4041.5401,6185.5907,147.5492,6808.38,1399.29,2683.34,29578.01
2017/12/26,4053.6224,6220.1473,147.5456,6777.75,1410.11,2680.5,29578.01
2017/12/27,3991.2075,6173.1528,147.5506,6829.5,1400.47,2682.62,29597.66
2017/12/28,4018.8974,6204.2702,147.5394,7172.91,1405.91,2687.54,29863.71
2017/12/29,4030.8549,6250.8207,147.5164,7126.94,1407.05,2673.61,29919.15
2018/1/2,4087.4012,6332.2269,147.5522,7162.64,1422.97,2695.81,30515.31
2018/1/3,4111.3925,6388.2533,147.5111,7189.97,1417.58,2713.06,30560.95
2018/1/4,4128.8119,6417.535,147.4398,7202.56,1425.7,2723.99,30736.48
2018/1/5,4138.7505,6417.2537,147.4421,7216.58,1421.28,2743.15,30814.64
2018/1/8,4160.1595,6446.1818,147.6003,7378.24,1427.7,2747.71,30899.53
2018/1/9,4189.2977,6445.7462,147.7093,7283.32,1430.53,2751.29,31011.41
2018/1/10,4207.8132,6405.9395,147.7193,7223.97,1426.44,2748.23,31073.72
2018/1/11,4205.5863,6425.9401,147.552,7205.85,1429.46,2767.56,31120.39
2018/1/12,4225.001,6399.3737,147.5438,7256.01,1420.62,2786.24,31412.54
2018/1/15,4225.2393,6253.3759,147.5117,7277.14,1420.11,2786.24,31338.87
2018/1/16,4258.473,6301.1327,147.5251,7266.76,1404.8,2776.42,31904.75
2018/1/17,4248.1164,6267.4599,147.5438,7113.12,1402.03,2802.56,31983.41
2018/1/18,4271.4168,6286.8007,147.5191,7045.8,1405.33,2798.03,32121.94
2018/1/19,4285.395,6272.38,147.5146,7089.12,1410.07,2810.3,32254.89
2018/1/22,4336.5974,6347.6383,147.5555,7103.23,1412.81,2832.97,32393.41
2018/1/23,4382.6129,6354.9978,147.6553,7194.86,1408.26,2839.13,32930.7
2018/1/24,4389.8853,6394.2999,147.7413,7142.35,1405.2,2837.54,32958.69
2018/1/25,4365.0794,6382.7165,147.7641,7480.86,1423.81,2839.25,32654.45
2018/1/26,4381.2996,6383.6312,147.8204,7383.05,1416.22,2872.87,33154.12
2018/1/29,4302.0181,6309.8836,147.8494,7406.66,1417.5,2853.53,32966.89
2018/1/30,4256.1021,6313.442,147.8158,7263.46,1405.81,2822.43,32607.29
2018/1/31,4275.8986,6189.3413,147.877,7368.66,1402.74,2823.81,32887.27
2018/2/1,4245.8978,5984.7428,147.8648,7129.39,1395.54,2821.98,32642.09
2018/2/2,4271.2326,6004.8494,147.8776,7357.94,1403.66,2762.13,32601.78
2018/2/5,4274.1464,5998.2236,147.8894,7304.3,1409.32,2648.94,32245.22
2018/2/6,4148.8856,5704.2641,148.0221,7337.22,1400.68,2695.14,30595.42
2018/2/7,4050.4972,5711.3322,148.0772,7223.62,1404.44,2681.66,30323.2
2018/2/8,4012.0472,5766.4797,148.0037,6749.6,1395.37,2581,30451.27
2018/2/9,3840.6527,5554.8974,148.0919,6352.63,1387.88,2619.55,29507.42
2018/2/12,3890.1046,5699.0979,148.2018,6383.8,1393.04,2656,29459.63
2018/2/13,3935.6324,5736.9505,148.1766,6428.63,1396.74,2662.94,29839.53
2018/2/14,3966.9614,5754.8344,148.249,6589.26,1408.19,2698.63,30515.6
2018/2/22,4052.7332,5875.7272,148.2951,6706.36,1410.02,2703.96,30965.68
2018/2/23,4071.0889,5897.6765,148.4138,6720.36,1429.91,2747.3,31267.17
2018/2/26,4118.4186,6029.6795,148.4968,6823.63,1439.84,2779.6,31498.6
2018/2/27,4058.9806,6010.5573,148.8018,6656.97,1437.6,2744.28,31268.66
2018/2/28,4023.6415,6023.677,148.9138,6558.81,1432.39,2713.83,30844.72
2018/3/1,4049.0863,6090.2247,148.9203,6608.53,1435.66,2677.67,31044.25
2018/3/2,4016.461,6056.3354,148.8452,6652.22,1434.35,2691.25,30583.45
2018/3/5,4018.097,6064.0983,148.815,6645.43,1420.22,2720.94,29886.39
2018/3/6,4066.5647,6145.5768,148.8816,6637.09,1422.04,2728.12,30510.73
2018/3/7,4036.6536,6086.4874,148.9056,6612.61,1411.07,2726.8,30196.92
2018/3/8,4077.6001,6131.5142,149.0329,6808.81,1394.13,2738.97,30654.52
2018/3/9,4108.8652,6206.9754,149.1128,6764.99,1373.03,2786.57,30996.21
2018/3/12,4127.6662,6295.7776,149.1811,6812.37,1371.24,2783.02,31594.33
2018/3/13,4091.2533,6254.1457,149.2558,6793.92,1369.78,2765.31,31601.45
2018/3/14,4073.3447,6189.317,149.2018,6868.72,1381.94,2749.48,31435.01
2018/3/15,4096.1627,6180.1108,149.2266,6779.51,1377.79,2747.33,31541.1
2018/3/16,4056.4226,6146.3058,149.1965,6711.76,1372.36,2752.01,31501.97
2018/3/19,4074.2479,6153.8339,149.2534,6599.57,1356.55,2712.92,31513.76
2018/3/20,4077.7041,6173.6984,149.3536,6630.15,1352.16,2716.94,31549.93
2018/3/21,4061.0502,6129.2042,149.3603,6806.33,1347.69,2711.93,31414.52
2018/3/22,4020.349,6101.2276,149.5242,6696.39,1352.35,2643.69,31071.05
2018/3/23,3904.9355,5787.1523,149.6002,6894.18,1314.59,2588.26,30309.29
2018/3/26,3879.893,5902.9588,149.7843,6870.09,1308.59,2658.55,30548.77
2018/3/27,3913.2689,6034.775,149.6823,7079.16,1317.14,2612.62,30790.83
2018/3/28,3842.7155,5973.3414,149.7963,6936.05,1305.15,2605,30022.53
2018/3/29,3894.0498,6034.8572,149.6689,6780.68,1309.71,2640.87,30093.38
2018/3/30,3898.4977,6114.7382,149.6892,6757.97,1328.01,2640.87,30093.38
2018/4/2,3886.9189,6121.9642,149.7816,7011.48,1334.81,2581.88,30093.38
2018/4/3,3862.4796,6059.7089,149.8294,6964.67,1333.1,2614.45,30180.1
2018/4/4,3854.8625,6017.6863,149.8207,7061.6,1329.53,2644.69,29518.69
2018/4/9,3852.9292,6025.6493,150.1594,6959.66,1340.17,2613.16,30229.58
2018/4/10,3927.1729,6063.7423,150.2101,6953.95,1345.33,2656.87,30728.74
2018/4/11,3938.3434,6086.6126,150.1319,7234.62,1339.3,2642.19,30897.71
2018/4/12,3898.6354,6051.3346,150.293,7293.26,1333.51,2663.99,30831.28
2018/4/13,3871.1443,6027.1867,150.4559,7088.64,1338.8,2656.3,30808.38
2018/4/16,3808.863,6012.4053,150.7391,7093.22,1323.66,2677.84,30315.59
2018/4/17,3748.6412,5890.8571,151.0337,7072.52,1330.94,2706.39,30062.75
2018/4/18,3766.282,5970.6577,151.5912,6926.99,1343.39,2708.64,30284.25
2018/4/19,3811.843,6004.7334,152.0373,7031.6,1369.89,2693.13,30708.44
2018/4/20,3760.8543,5880.8359,152.1502,6886.59,1350.53,2670.14,30418.33
2018/4/23,3766.3257,5823.9205,152.0746,6546.36,1368.49,2670.29,30254.4
2018/4/24,3843.4886,5957.1927,152.0798,6567.87,1362.86,2634.56,30636.24
2018/4/25,3828.7015,5959.422,152.1463,6537.06,1363.24,2639.4,30328.15
2018/4/26,3755.4941,5847.9766,152.2906,6520.29,1357.89,2666.94,30007.68
2018/4/27,3756.8765,5860.9836,152.1651,6457.43,1355.3,2669.91,30280.67
2018/5/2,3763.6461,5855.3233,152.1612,6322.93,1376.22,2635.67,30723.88
2018/5/3,3793.0001,5910.6058,152.2742,6341.02,1374.75,2629.73,30313.37
2018/5/4,3774.5981,5909.2944,152.4147,6406.46,1374.48,2663.42,29926.5
2018/5/7,3834.1877,6019.1409,152.4168,6431.65,1379.46,2672.63,29994.26
2018/5/8,3878.6767,6041.8143,152.2723,6543.26,1376.76,2671.92,30402.81
2018/5/9,3871.6152,6029.2329,152.1807,6487.96,1366.34,2697.79,30536.14
2018/5/10,3893.0565,6040.5716,152.1992,6507.3,1372.94,2723.07,30809.22
2018/5/11,3872.8383,5991.3424,152.2378,6544.99,1383.31,2727.72,31122.06
2018/5/14,3909.2933,5967.5541,152.2945,6445.83,1383.52,2730.13,31541.08
2018/5/15,3924.0975,6020.5697,152.1251,6395.89,1382.35,2711.45,31152.03
2018/5/16,3892.8442,6004.0696,152.1313,6262.74,1380.23,2722.46,31110.2
2018/5/17,3864.0507,5973.7785,152.09,6226.26,1377.75,2720.13,30942.15
2018/5/18,3903.0637,5995.1497,151.9606,6288.27,1379.13,2712.97,31047.91
2018/5/21,3921.2421,6072.1991,151.9312,6288.12,1378.6,2733.01,31234.35
2018/5/22,3906.2081,6092.9069,152.2023,6273.95,1371.74,2724.44,31234.35
2018/5/23,3854.5825,6013.8472,152.2233,6232.6,1363.34,2733.29,30665.64
2018/5/24,3827.217,5992.6209,152.228,6218.07,1370.8,2727.76,30760.41
2018/5/25,3816.498,5917.7978,152.3469,6242.9,1367.67,2721.33,30588.04
2018/5/28,3833.2599,5891.2627,152.3634,6071.24,1366.59,2721.33,30792.26
2018/5/29,3804.0093,5835.4456,152.4177,6070.03,1384.38,2689.86,30484.58
2018/5/30,3723.3724,5682.5881,152.3611,6296.7,1374.6,2724.01,30056.79
2018/5/31,3802.3759,5754.4746,152.4333,6228.94,1385.52,2705.27,30468.56
2018/6/1,3770.5891,5685.1155,152.3168,6153.43,1390.29,2734.62,30492.91
2018/6/4,3807.5781,5683.1486,152.2564,6052.79,1384.71,2746.87,30997.98
2018/6/5,3845.3164,5779.0778,152.1793,6117.86,1385.9,2748.8,31093.45
2018/6/6,3837.3511,5774.2575,152.1272,6303.96,1389.66,2772.35,31259.1
2018/6/7,3831.0128,5738.0176,152.0694,6287.51,1397.3,2770.37,31512.63
2018/6/8,3779.6159,5669.3031,152.2267,6168.32,1387.7969,2779.03,30958.21
2018/6/11,3779.9818,5632.3566,152.1893,6312.1,1391.7167,2782,31063.7
2018/6/12,3825.9534,5693.3461,152.0507,6301.71,1399.9046,2786.85,31103.06
2018/6/13,3788.3391,5607.0173,151.9597,6262.02,1387.6822,2775.63,30725.15
2018/6/14,3773.3655,5586.9314,152.0163,6228.09,1394.6524,2782.49,30440.17
2018/6/15,3753.4338,5483.9446,152.1209,6044.99,1395.2515,2779.66,30309.49
2018/6/19,3621.1166,5141.7095,152.3997,5843.09,1365.16,2762.59,29468.15
2018/6/20,3635.4436,5198.3935,152.3928,5722.1,1374.43,2767.32,29696.17
2018/6/21,3592.965,5089.2522,152.4071,5590.58,1356.32,2749.76,29296.05
2018/6/22,3608.9046,5160.1228,152.5263,5647.95,1357.29,2754.88,29338.7
2018/6/25,3560.4777,5125.0333,152.646,5577.83,1358.52,2717.07,28961.39
2018/6/26,3531.1112,5160.2829,152.5557,5505.44,1355.28,2723.06,28881.4
2018/6/27,3459.2621,5109.4975,152.5757,5522.02,1362.31,2699.63,28356.26
2018/6/28,3423.5255,5055.1093,152.7072,5448.4,1371.58,2716.31,28497.32
2018/6/29,3510.9845,5217.7643,152.9196,5459.85,1385.87,2718.37,28955.11
2018/7/2,3407.9638,5138.7826,153.001,5321.83,1377.88,2726.71,28955.11
2018/7/3,3409.2801,5197.1313,153.1164,5329.55,1375.44,2713.22,28545.57
2018/7/4,3363.7473,5121.3436,153.177,5579.93,1365.95,2713.22,28241.67
2018/7/5,3342.4379,4982.7627,153.1305,5505.59,1357.53,2736.61,28182.09
2018/7/6,3365.1227,4996.6299,153.4207,5484.1,1356.19,2759.82,28315.62
2018/7/9,3459.1837,5107.5507,153.2982,5530.22,1365.33,2784.17,28688.5
2018/7/10,3467.5155,5136.5326,153.2664,5490.6,1362.27,2793.84,28682.25
2018/7/11,3407.5297,5036.1565,153.2795,5348.88,1355.44,2774.02,28311.69
2018/7/12,3481.0559,5172.5032,153.3864,5394.67,1364.9,2798.29,28480.83
2018/7/13,3492.6897,5204.1855,153.5448,5349.28,1356.35,2801.31,28525.44
2018/7/16,3472.0859,5195.2002,153.6385,5326.74,1354.77,2798.43,28539.66
2018/7/17,3449.3773,5196.1969,153.6179,5315.49,1352.52,2809.55,28181.68
2018/7/18,3431.3227,5156.6363,153.624,5263.14,1351.04,2815.62,28117.42
2018/7/19,3428.343,5111.3271,153.651,5181.4,1358.52,2804.49,28010.86
2018/7/20,3492.8938,5175.2516,153.7115,5218.18,1365.21,2801.83,28224.48
2018/7/23,3525.7503,5214.0038,153.7219,5339.52,1369.8,2806.98,28256.12
2018/7/24,3581.7057,5304.641,153.6783,5484.88,1373.09,2820.4,28662.57
2018/7/25,3577.7522,5308.6569,153.636,5558.21,1384.36,2846.07,28920.9
2018/7/26,3536.2456,5273.4789,153.796,5508.51,1385.59,2837.44,28781.14
2018/7/27,3521.2269,5249.2904,153.8274,5467.23,1398.94,2818.82,28804.28
2018/7/30,3515.0794,5185.151,153.9568,5465.42,1402.62,2802.6,28733.13
2018/7/31,3517.6568,5188.7166,154.0903,5508.89,1408.34,2816.29,28583.01
2018/8/1,3447.3882,5105.3741,154.3158,5406.3,1400.53,2813.36,28340.74
2018/8/2,3370.9579,4996.012,154.4261,5228.76,1403.08,2827.22,27714.56
2018/8/3,3315.2839,4929.75,154.478,5127.01,1415.34,2840.35,27676.32
2018/8/6,3273.2728,4825.2508,154.5234,5044.2,1435.12,2850.4,27819.56
2018/8/7,3368.8695,4956.8718,154.6225,5171.2,1447.9,2858.45,28248.88
2018/8/8,3314.5075,4880.5694,154.546,5236.9,1445.72,2857.7,28359.14
2018/8/9,3397.5298,5004.7733,154.2715,5289.73,1447.37,2853.58,28607.3
2018/8/10,3405.0191,5030.5148,154.1059,5259.02,1435.98,2833.28,28366.62
2018/8/13,3390.3441,5055.2753,153.9975,5298.66,1448.57,2821.93,27936.57
2018/8/14,3372.9137,5037.8831,153.9103,5252.88,1443.01,2839.96,27752.93
2018/8/15,3291.976,4932.8063,153.9302,5142.01,1437.91,2818.37,27323.59
2018/8/16,3276.7276,4888.3712,153.8914,5077.32,1423.74,2840.69,27100.06
2018/8/17,3229.6198,4803.0285,153.7223,5027.25,1434.41,2850.13,27213.41
2018/8/20,3267.2498,4832.6512,153.603,5060.18,1445.6,2857.05,27598.02
2018/8/21,3326.6489,4891.9801,153.4239,5115.92,1445.39,2862.96,27752.79
2018/8/22,3307.9545,4837.0183,153.2103,5074.65,1447,2861.82,27927.58
2018/8/23,3320.0257,4863.6651,153.3059,5055.2,1433.32,2856.98,27790.46
2018/8/24,3325.3347,4852.2887,153.4314,5040.26,1442.45,2874.69,27671.87
2018/8/27,3406.5735,4960.0655,153.559,5142.13,1431.94,2896.74,28271.27
2018/8/28,3400.1705,4974.2072,153.5044,5148.12,1438.38,2897.52,28351.62
2018/8/29,3386.5736,4941.9607,153.5745,5108.25,1430.49,2914.04,28416.44
2018/8/30,3351.0942,4867.1214,153.7223,5054.01,1432.23,2901.13,28164.05
2018/8/31,3334.5036,4814.8237,153.771,5058.05,1426.02,2901.52,27888.55
2018/9/3,3321.8248,4838.873,153.8354,5015.11,1415.18,2901.52,27712.54
2018/9/4,3363.8984,4890.2806,153.7379,5055,1415.49,2896.72,27973.34
2018/9/5,3298.1412,4815.0343,153.6873,5001.94,1411.44,2888.6,27243.85
2018/9/6,3262.8808,4793.3454,153.5493,5086.06,1422.77,2878.05,26974.82
2018/9/7,3277.6438,4791.7779,153.4973,5186.97,1417.71,2871.68,26973.47
2018/9/10,3230.0681,4704.8782,153.4134,5058.75,1431.42,2877.13,26613.42
2018/9/11,3224.2116,4702.9032,153.3081,5069.21,1413.28,2887.89,26422.55
2018/9/12,3202.0248,4693.9743,153.1606,5033.99,1413.68,2888.92,26345.04
2018/9/13,3236.5662,4721.2121,153.2108,5109.06,1422.2,2904.18,27014.49
2018/9/14,3242.0902,4670.0799,153.2507,5129.58,1419.91,2904.98,27286.41
2018/9/17,3204.9224,4602.3901,153.3492,4987.43,1417.19,2888.8,26932.85
2018/9/18,3269.4319,4683.5056,153.4154,5052.83,1423.86,2904.31,27084.66
2018/9/19,3312.4823,4736.8934,153.3715,5156.12,1429.43,2907.95,27407.37
2018/9/20,3310.1258,4733.4806,153.2836,5140,1431.99,2930.75,27477.67
2018/9/21,3410.4856,4805.2151,153.2535,5233.81,1437.21,2929.67,27953.58
2018/9/25,3379.8043,4792.5507,153.3451,5247.02,1438.32,2915.56,27499.39
2018/9/26,3417.2413,4815.6306,153.4168,5252.42,1440.88,2905.97,27816.87
2018/9/27,3403.5902,4755.3803,153.559,5177.73,1432.81,2914,27715.67
2018/9/28,3438.8649,4800.7287,153.7099,5193.63,1433.16,2913.98,27788.52
2018/10/8,3290.8988,4646.4929,153.9162,5131.75,1450.27,2884.43,26202.57
2018/10/9,3288.6906,4634.8939,153.9472,5327.4,1476.78,2880.34,26172.91
2018/10/10,3281.5978,4629.8877,153.9474,5468.18,1484.18,2785.68,26193.07
2018/10/11,3124.1139,4307.4208,154.0492,5401.74,1464.66,2728.37,25266.37
2018/10/12,3170.7262,4278.0353,154.2143,5487.38,1479.69,2767.13,25801.49
2018/10/15,3126.4516,4199.1532,154.275,5499.07,1474.07,2750.79,25445.06
2018/10/16,3100.9738,4099.6831,154.2788,5276.65,1461.57,2809.92,25462.26
2018/10/17,3118.2463,4133.3832,154.1995,5253.37,1477.35,2809.21,25462.26
2018/10/18,3044.3918,4018.4614,154.3144,5014.58,1457.52,2768.78,25454.55
2018/10/19,3134.9455,4127.9854,154.5591,5150.34,1452.98,2767.78,25561.4
2018/10/22,3270.2732,4333.1445,154.6023,5302.21,1461.56,2755.88,26153.15
2018/10/23,3183.4257,4253.5561,154.5756,5428.96,1457.05,2740.69,25346.55
2018/10/24,3188.2018,4245.4884,154.7214,5456.83,1464.06,2656.1,25249.78
2018/10/25,3194.3084,4234.4208,154.6607,5560.61,1457.09,2705.57,24994.46
2018/10/26,3173.635,4233.9585,154.7103,5496.33,1456.65,2658.69,24717.63
2018/10/29,3076.8889,4162.5255,154.8274,5389.51,1441.35,2641.25,24812.04
2018/10/30,3110.2605,4204.5424,154.9415,5341.2,1442.29,2682.63,24585.53
2018/10/31,3153.8234,4272.5518,154.9582,5348.38,1433.02,2711.74,24979.69
2018/11/1,3177.0338,4298.9837,155.0441,5555.77,1415.66,2740.37,25416
2018/11/2,3290.2455,4437.9456,154.976,5565.51,1412.67,2723.06,26486.35
2018/11/5,3262.8351,4440.8274,154.996,5539.57,1415.87,2738.31,25934.39
2018/11/6,3243.1504,4438.0965,155.0702,5544.6,1409.62,2755.45,26120.96
2018/11/7,3221.9101,4415.136,155.1676,5612.51,1401.91,2813.89,26147.69
2018/11/8,3212.7737,4382.3286,155.3498,5483.17,1405.33,2806.83,26227.72
2018/11/9,3167.4442,4368.6143,155.4245,5320.67,1396.41,2781.01,25601.92
2018/11/12,3205.1407,4481.6881,155.5423,5333.06,1385.44,2726.22,25633.18
2018/11/13,3237.3823,4563.5351,155.6394,5404.08,1379.7,2722.18,25792.87
2018/11/14,3204.9427,4545.5089,156.0097,5382.54,1375.63,2701.58,25654.43
2018/11/15,3242.3715,4619.8141,156.0622,5429.11,1380.9,2730.2,26103.34
2018/11/16,3257.6735,4659.0965,156.2283,5434.18,1389.46,2736.27,26183.53
2018/11/19,3294.6031,4670.737,156.2959,5428.66,1382.94,2690.73,26372
2018/11/20,3218.4076,4537.4493,156.2223,5572.01,1366.05,2641.89,25840.34
2018/11/21,3226.4918,4554.6747,156.1699,5520.33,1357.44,2649.93,25971.47
2018/11/22,3214.4273,4551.3264,156.1811,5499.36,1350.45,2649.93,26019.41
2018/11/23,3143.4752,4374.7644,156.1247,5333.21,1326.44,2632.56,25927.68
2018/11/26,3141.2434,4367.4619,156.1956,5277.46,1307.29,2673.45,26376.18
